annotator_id,prolific_user,movie,image,movie_type,annot_group,annotator_gender,annotator_origin,movies_recognition,actors_recognition,intensity,sum,exp_sum,quartile
R_6U5ejgPabNlgAYz,1,PiratesOfCaribbeanHM,pirates_69_11097_35.jpg,H,6,Male,Western (European),Many,Many,6,14.179999999999998,0.0755751131613624,q4
R_4P7zVBck24VBe4z,0,FastAndFuriousHM,fandf_81_138823_87.jpg,H,6,Male,Western (European),Several,Many,3,16.500000000000004,0.0841132143659954,q4
R_25QWVz1HcuVkhr3,0,FastAndFuriousHM,fandf_81_138823_87.jpg,H,6,Female,Middle-eastern,A few,Several,2,16.500000000000004,0.0841132143659954,q4
R_5EGcrd5cMRjaL5C,1,FastAndFuriousHM,fandf_81_138823_87.jpg,H,6,Male,Western (European),Several,Many,5,16.500000000000004,0.0841132143659954,q4
R_6QrRIiOCWaTKjau,0,FastAndFuriousHM,fandf_81_138823_87.jpg,H,6,Male,Middle-eastern,A few,A few,3,16.500000000000004,0.0841132143659954,q4
R_1I4tg41igW7rrmv,1,FastAndFuriousHM,fandf_81_138823_87.jpg,H,6,Female,Western (European),Several,Several,5,16.500000000000004,0.0841132143659954,q4
R_6U5ejgPabNlgAYz,1,FastAndFuriousHM,fandf_81_138823_87.jpg,H,6,Male,Western (European),Many,Many,2,16.500000000000004,0.0841132143659954,q4
R_4P7zVBck24VBe4z,0,PiratesOfCaribbeanHM,pirates_29_146308_24.jpg,H,6,Male,Western (European),Several,Many,2,10.53,0.0534062976496788,q3
R_25QWVz1HcuVkhr3,0,PiratesOfCaribbeanHM,pirates_29_146308_24.jpg,H,6,Female,Middle-eastern,A few,Several,1,10.53,0.0534062976496788,q3
R_5EGcrd5cMRjaL5C,1,PiratesOfCaribbeanHM,pirates_29_146308_24.jpg,H,6,Male,Western (European),Several,Many,3,10.53,0.0534062976496788,q3
R_6QrRIiOCWaTKjau,0,PiratesOfCaribbeanHM,pirates_29_146308_24.jpg,H,6,Male,Middle-eastern,A few,A few,5,10.53,0.0534062976496788,q3
R_1I4tg41igW7rrmv,1,PiratesOfCaribbeanHM,pirates_29_146308_24.jpg,H,6,Female,Western (European),Several,Several,3,10.53,0.0534062976496788,q3
R_6U5ejgPabNlgAYz,1,PiratesOfCaribbeanHM,pirates_29_146308_24.jpg,H,6,Male,Western (European),Many,Many,2,10.53,0.0534062976496788,q3
R_4P7zVBck24VBe4z,0,ClickHM,click_24_44209_45.jpg,H,6,Male,Western (European),Several,Many,5,9.81,0.04431608538992,q3
R_25QWVz1HcuVkhr3,0,ClickHM,click_24_44209_45.jpg,H,6,Female,Middle-eastern,A few,Several,6,9.81,0.04431608538992,q3
R_5EGcrd5cMRjaL5C,1,ClickHM,click_24_44209_45.jpg,H,6,Male,Western (European),Several,Many,6,9.81,0.04431608538992,q3
R_6QrRIiOCWaTKjau,0,ClickHM,click_24_44209_45.jpg,H,6,Male,Middle-eastern,A few,A few,6,9.81,0.04431608538992,q3
R_1I4tg41igW7rrmv,1,ClickHM,click_24_44209_45.jpg,H,6,Female,Western (European),Several,Several,3,9.81,0.04431608538992,q3
R_6U5ejgPabNlgAYz,1,ClickHM,click_24_44209_45.jpg,H,6,Male,Western (European),Many,Many,6,9.81,0.04431608538992,q3
R_4P7zVBck24VBe4z,0,QuantumOfSolaceHM,quantum_38_73985_67.jpg,H,6,Male,Western (European),Several,Many,3,8.11,0.0349815552979015,q3
R_25QWVz1HcuVkhr3,0,QuantumOfSolaceHM,quantum_38_73985_67.jpg,H,6,Female,Middle-eastern,A few,Several,3,8.11,0.0349815552979015,q3
R_5EGcrd5cMRjaL5C,1,QuantumOfSolaceHM,quantum_38_73985_67.jpg,H,6,Male,Western (European),Several,Many,5,8.11,0.0349815552979015,q3
R_6QrRIiOCWaTKjau,0,QuantumOfSolaceHM,quantum_38_73985_67.jpg,H,6,Male,Middle-eastern,A few,A few,2,8.11,0.0349815552979015,q3
R_1I4tg41igW7rrmv,1,QuantumOfSolaceHM,quantum_38_73985_67.jpg,H,6,Female,Western (European),Several,Several,3,8.11,0.0349815552979015,q3
R_6U5ejgPabNlgAYz,1,QuantumOfSolaceHM,quantum_38_73985_67.jpg,H,6,Male,Western (European),Many,Many,2,8.11,0.0349815552979015,q3
R_4P7zVBck24VBe4z,0,SpiderAM,spider_41_100857_382.jpg,A,6,Male,Western (European),Several,Many,2,8.019999999999998,0.0327352742694756,q3
R_25QWVz1HcuVkhr3,0,SpiderAM,spider_41_100857_382.jpg,A,6,Female,Middle-eastern,A few,Several,3,8.019999999999998,0.0327352742694756,q3
R_5EGcrd5cMRjaL5C,1,SpiderAM,spider_41_100857_382.jpg,A,6,Male,Western (European),Several,Many,5,8.019999999999998,0.0327352742694756,q3
R_6QrRIiOCWaTKjau,0,SpiderAM,spider_41_100857_382.jpg,A,6,Male,Middle-eastern,A few,A few,2,8.019999999999998,0.0327352742694756,q3
R_1I4tg41igW7rrmv,1,SpiderAM,spider_41_100857_382.jpg,A,6,Female,Western (European),Several,Several,5,8.019999999999998,0.0327352742694756,q3
R_6U5ejgPabNlgAYz,1,SpiderAM,spider_41_100857_382.jpg,A,6,Male,Western (European),Many,Many,4,8.019999999999998,0.0327352742694756,q3
R_4P7zVBck24VBe4z,0,SynecdocheAM,newyork_2_62849_1.jpg,A,6,Male,Western (European),Several,Many,3,7.330000000000001,0.032283830291722,q2
R_25QWVz1HcuVkhr3,0,SynecdocheAM,newyork_2_62849_1.jpg,A,6,Female,Middle-eastern,A few,Several,3,7.330000000000001,0.032283830291722,q2
R_5EGcrd5cMRjaL5C,1,SynecdocheAM,newyork_2_62849_1.jpg,A,6,Male,Western (European),Several,Many,4,7.330000000000001,0.032283830291722,q2
R_6QrRIiOCWaTKjau,0,SynecdocheAM,newyork_2_62849_1.jpg,A,6,Male,Middle-eastern,A few,A few,3,7.330000000000001,0.032283830291722,q2
R_1I4tg41igW7rrmv,1,SynecdocheAM,newyork_2_62849_1.jpg,A,6,Female,Western (European),Several,Several,2,7.330000000000001,0.032283830291722,q2
R_6U5ejgPabNlgAYz,1,SynecdocheAM,newyork_2_62849_1.jpg,A,6,Male,Western (European),Many,Many,4,7.330000000000001,0.032283830291722,q2
R_4P7zVBck24VBe4z,0,SpiderAM,spider_24_110721_41.jpg,A,6,Male,Western (European),Several,Many,2,6.58,0.0257636077097051,q2
R_25QWVz1HcuVkhr3,0,SpiderAM,spider_24_110721_41.jpg,A,6,Female,Middle-eastern,A few,Several,2,6.58,0.0257636077097051,q2
R_5EGcrd5cMRjaL5C,1,SpiderAM,spider_24_110721_41.jpg,A,6,Male,Western (European),Several,Many,4,6.58,0.0257636077097051,q2
R_6QrRIiOCWaTKjau,0,SpiderAM,spider_24_110721_41.jpg,A,6,Male,Middle-eastern,A few,A few,2,6.58,0.0257636077097051,q2
R_1I4tg41igW7rrmv,1,SpiderAM,spider_24_110721_41.jpg,A,6,Female,Western (European),Several,Several,2,6.58,0.0257636077097051,q2
R_6U5ejgPabNlgAYz,1,SpiderAM,spider_24_110721_41.jpg,A,6,Male,Western (European),Many,Many,2,6.58,0.0257636077097051,q2
R_4P7zVBck24VBe4z,0,AllOrNothingAM,all_74_161809_129.jpg,A,6,Male,Western (European),Several,Many,6,15.44,0.0804274260503892,q4
R_25QWVz1HcuVkhr3,0,AllOrNothingAM,all_74_161809_129.jpg,A,6,Female,Middle-eastern,A few,Several,7,15.44,0.0804274260503892,q4
R_5EGcrd5cMRjaL5C,1,AllOrNothingAM,all_74_161809_129.jpg,A,6,Male,Western (European),Several,Many,6,15.44,0.0804274260503892,q4
R_6QrRIiOCWaTKjau,0,AllOrNothingAM,all_74_161809_129.jpg,A,6,Male,Middle-eastern,A few,A few,3,15.44,0.0804274260503892,q4
R_1I4tg41igW7rrmv,1,AllOrNothingAM,all_74_161809_129.jpg,A,6,Female,Western (European),Several,Several,6,15.44,0.0804274260503892,q4
R_6U5ejgPabNlgAYz,1,AllOrNothingAM,all_74_161809_129.jpg,A,6,Male,Western (European),Many,Many,6,15.44,0.0804274260503892,q4
R_4P7zVBck24VBe4z,0,TheDarkKnightHM,darkknightbatman_40_131793_125.jpg,H,6,Male,Western (European),Several,Many,4,6.91,0.0356245565419569,q2
R_25QWVz1HcuVkhr3,0,TheDarkKnightHM,darkknightbatman_40_131793_125.jpg,H,6,Female,Middle-eastern,A few,Several,3,6.91,0.0356245565419569,q2
R_5EGcrd5cMRjaL5C,1,TheDarkKnightHM,darkknightbatman_40_131793_125.jpg,H,6,Male,Western (European),Several,Many,3,6.91,0.0356245565419569,q2
R_6QrRIiOCWaTKjau,0,TheDarkKnightHM,darkknightbatman_40_131793_125.jpg,H,6,Male,Middle-eastern,A few,A few,1,6.91,0.0356245565419569,q2
R_1I4tg41igW7rrmv,1,TheDarkKnightHM,darkknightbatman_40_131793_125.jpg,H,6,Female,Western (European),Several,Several,3,6.91,0.0356245565419569,q2
R_6U5ejgPabNlgAYz,1,TheDarkKnightHM,darkknightbatman_40_131793_125.jpg,H,6,Male,Western (European),Many,Many,4,6.91,0.0356245565419569,q2
R_4P7zVBck24VBe4z,0,BrightStarAM,brightstar_6_37593_114.jpg,A,6,Male,Western (European),Several,Many,3,7.23,0.030597612082709,q3
R_25QWVz1HcuVkhr3,0,BrightStarAM,brightstar_6_37593_114.jpg,A,6,Female,Middle-eastern,A few,Several,3,7.23,0.030597612082709,q3
R_5EGcrd5cMRjaL5C,1,BrightStarAM,brightstar_6_37593_114.jpg,A,6,Male,Western (European),Several,Many,4,7.23,0.030597612082709,q3
R_6QrRIiOCWaTKjau,0,BrightStarAM,brightstar_6_37593_114.jpg,A,6,Male,Middle-eastern,A few,A few,2,7.23,0.030597612082709,q3
R_1I4tg41igW7rrmv,1,BrightStarAM,brightstar_6_37593_114.jpg,A,6,Female,Western (European),Several,Several,3,7.23,0.030597612082709,q3
R_6U5ejgPabNlgAYz,1,BrightStarAM,brightstar_6_37593_114.jpg,A,6,Male,Western (European),Many,Many,4,7.23,0.030597612082709,q3
R_4P7zVBck24VBe4z,0,SpiderAM,spider_9_70657_116.jpg,A,6,Male,Western (European),Several,Many,1,3.3100000000000005,0.0182953349620018,q1
R_25QWVz1HcuVkhr3,0,SpiderAM,spider_9_70657_116.jpg,A,6,Female,Middle-eastern,A few,Several,1,3.3100000000000005,0.0182953349620018,q1
R_5EGcrd5cMRjaL5C,1,SpiderAM,spider_9_70657_116.jpg,A,6,Male,Western (European),Several,Many,3,3.3100000000000005,0.0182953349620018,q1
R_6QrRIiOCWaTKjau,0,SpiderAM,spider_9_70657_116.jpg,A,6,Male,Middle-eastern,A few,A few,2,3.3100000000000005,0.0182953349620018,q1
R_1I4tg41igW7rrmv,1,SpiderAM,spider_9_70657_116.jpg,A,6,Female,Western (European),Several,Several,2,3.3100000000000005,0.0182953349620018,q1
R_6U5ejgPabNlgAYz,1,SpiderAM,spider_9_70657_116.jpg,A,6,Male,Western (European),Many,Many,2,3.3100000000000005,0.0182953349620018,q1
R_4P7zVBck24VBe4z,0,BrightStarAM,brightstar_78_150505_119.jpg,A,6,Male,Western (European),Several,Many,4,18.7,0.0936339236863661,q4
R_25QWVz1HcuVkhr3,0,BrightStarAM,brightstar_78_150505_119.jpg,A,6,Female,Middle-eastern,A few,Several,3,18.7,0.0936339236863661,q4
R_5EGcrd5cMRjaL5C,1,BrightStarAM,brightstar_78_150505_119.jpg,A,6,Male,Western (European),Several,Many,5,18.7,0.0936339236863661,q4
R_6QrRIiOCWaTKjau,0,BrightStarAM,brightstar_78_150505_119.jpg,A,6,Male,Middle-eastern,A few,A few,3,18.7,0.0936339236863661,q4
R_1I4tg41igW7rrmv,1,BrightStarAM,brightstar_78_150505_119.jpg,A,6,Female,Western (European),Several,Several,3,18.7,0.0936339236863661,q4
R_6U5ejgPabNlgAYz,1,BrightStarAM,brightstar_78_150505_119.jpg,A,6,Male,Western (European),Many,Many,5,18.7,0.0936339236863661,q4
R_4P7zVBck24VBe4z,0,FastAndFuriousHM,fandf_74_44745_30.jpg,H,6,Male,Western (European),Several,Many,5,15.630000000000004,0.0815313162150549,q4
R_25QWVz1HcuVkhr3,0,FastAndFuriousHM,fandf_74_44745_30.jpg,H,6,Female,Middle-eastern,A few,Several,3,15.630000000000004,0.0815313162150549,q4
R_5EGcrd5cMRjaL5C,1,FastAndFuriousHM,fandf_74_44745_30.jpg,H,6,Male,Western (European),Several,Many,5,15.630000000000004,0.0815313162150549,q4
R_6QrRIiOCWaTKjau,0,FastAndFuriousHM,fandf_74_44745_30.jpg,H,6,Male,Middle-eastern,A few,A few,4,15.630000000000004,0.0815313162150549,q4
R_1I4tg41igW7rrmv,1,FastAndFuriousHM,fandf_74_44745_30.jpg,H,6,Female,Western (European),Several,Several,3,15.630000000000004,0.0815313162150549,q4
R_6U5ejgPabNlgAYz,1,FastAndFuriousHM,fandf_74_44745_30.jpg,H,6,Male,Western (European),Many,Many,4,15.630000000000004,0.0815313162150549,q4
R_4P7zVBck24VBe4z,0,AllOrNothingAM,all_14_146821_158.jpg,A,6,Male,Western (European),Several,Many,6,5.8100000000000005,0.0295169412857241,q1
R_25QWVz1HcuVkhr3,0,AllOrNothingAM,all_14_146821_158.jpg,A,6,Female,Middle-eastern,A few,Several,6,5.8100000000000005,0.0295169412857241,q1
R_5EGcrd5cMRjaL5C,1,AllOrNothingAM,all_14_146821_158.jpg,A,6,Male,Western (European),Several,Many,6,5.8100000000000005,0.0295169412857241,q1
R_6QrRIiOCWaTKjau,0,AllOrNothingAM,all_14_146821_158.jpg,A,6,Male,Middle-eastern,A few,A few,1,5.8100000000000005,0.0295169412857241,q1
R_1I4tg41igW7rrmv,1,AllOrNothingAM,all_14_146821_158.jpg,A,6,Female,Western (European),Several,Several,2,5.8100000000000005,0.0295169412857241,q1
R_6U5ejgPabNlgAYz,1,AllOrNothingAM,all_14_146821_158.jpg,A,6,Male,Western (European),Many,Many,6,5.8100000000000005,0.0295169412857241,q1
R_4P7zVBck24VBe4z,0,ClickHM,click_78_15234_88.jpg,H,6,Male,Western (European),Several,Many,6,15.349999999999998,0.0727033335786002,q4
R_25QWVz1HcuVkhr3,0,ClickHM,click_78_15234_88.jpg,H,6,Female,Middle-eastern,A few,Several,6,15.349999999999998,0.0727033335786002,q4
R_5EGcrd5cMRjaL5C,1,ClickHM,click_78_15234_88.jpg,H,6,Male,Western (European),Several,Many,6,15.349999999999998,0.0727033335786002,q4
R_6QrRIiOCWaTKjau,0,ClickHM,click_78_15234_88.jpg,H,6,Male,Middle-eastern,A few,A few,5,15.349999999999998,0.0727033335786002,q4
R_1I4tg41igW7rrmv,1,ClickHM,click_78_15234_88.jpg,H,6,Female,Western (European),Several,Several,2,15.349999999999998,0.0727033335786002,q4
R_6U5ejgPabNlgAYz,1,ClickHM,click_78_15234_88.jpg,H,6,Male,Western (European),Many,Many,7,15.349999999999998,0.0727033335786002,q4
R_4P7zVBck24VBe4z,0,ClickHM,click_43_45385_31.jpg,H,6,Male,Western (European),Several,Many,5,8.44,0.0478906247267289,q3
R_25QWVz1HcuVkhr3,0,ClickHM,click_43_45385_31.jpg,H,6,Female,Middle-eastern,A few,Several,3,8.44,0.0478906247267289,q3
R_5EGcrd5cMRjaL5C,1,ClickHM,click_43_45385_31.jpg,H,6,Male,Western (European),Several,Many,4,8.44,0.0478906247267289,q3
R_6QrRIiOCWaTKjau,0,ClickHM,click_43_45385_31.jpg,H,6,Male,Middle-eastern,A few,A few,4,8.44,0.0478906247267289,q3
R_1I4tg41igW7rrmv,1,ClickHM,click_43_45385_31.jpg,H,6,Female,Western (European),Several,Several,5,8.44,0.0478906247267289,q3
R_6U5ejgPabNlgAYz,1,ClickHM,click_43_45385_31.jpg,H,6,Male,Western (European),Many,Many,4,8.44,0.0478906247267289,q3
R_4P7zVBck24VBe4z,0,PiratesOfCaribbeanHM,pirates_53_147099_28.jpg,H,6,Male,Western (European),Several,Many,2,10.260000000000002,0.0468146155604568,q3
R_25QWVz1HcuVkhr3,0,PiratesOfCaribbeanHM,pirates_53_147099_28.jpg,H,6,Female,Middle-eastern,A few,Several,1,10.260000000000002,0.0468146155604568,q3
R_5EGcrd5cMRjaL5C,1,PiratesOfCaribbeanHM,pirates_53_147099_28.jpg,H,6,Male,Western (European),Several,Many,5,10.260000000000002,0.0468146155604568,q3
R_6QrRIiOCWaTKjau,0,PiratesOfCaribbeanHM,pirates_53_147099_28.jpg,H,6,Male,Middle-eastern,A few,A few,2,10.260000000000002,0.0468146155604568,q3
R_1I4tg41igW7rrmv,1,PiratesOfCaribbeanHM,pirates_53_147099_28.jpg,H,6,Female,Western (European),Several,Several,4,10.260000000000002,0.0468146155604568,q3
R_6U5ejgPabNlgAYz,1,PiratesOfCaribbeanHM,pirates_53_147099_28.jpg,H,6,Male,Western (European),Many,Many,3,10.260000000000002,0.0468146155604568,q3
R_4P7zVBck24VBe4z,0,SpiderAM,spider_76_85585_50.jpg,A,6,Male,Western (European),Several,Many,2,11.95,0.0615646628813682,q4
R_25QWVz1HcuVkhr3,0,SpiderAM,spider_76_85585_50.jpg,A,6,Female,Middle-eastern,A few,Several,4,11.95,0.0615646628813682,q4
R_5EGcrd5cMRjaL5C,1,SpiderAM,spider_76_85585_50.jpg,A,6,Male,Western (European),Several,Many,4,11.95,0.0615646628813682,q4
R_6QrRIiOCWaTKjau,0,SpiderAM,spider_76_85585_50.jpg,A,6,Male,Middle-eastern,A few,A few,3,11.95,0.0615646628813682,q4
R_1I4tg41igW7rrmv,1,SpiderAM,spider_76_85585_50.jpg,A,6,Female,Western (European),Several,Several,3,11.95,0.0615646628813682,q4
R_6U5ejgPabNlgAYz,1,SpiderAM,spider_76_85585_50.jpg,A,6,Male,Western (European),Many,Many,5,11.95,0.0615646628813682,q4
R_4P7zVBck24VBe4z,0,TheDarkKnightHM,darkknightbatman_27_137737_82.jpg,H,6,Male,Western (European),Several,Many,4,10.579999999999998,0.0428116812140415,q3
R_25QWVz1HcuVkhr3,0,TheDarkKnightHM,darkknightbatman_27_137737_82.jpg,H,6,Female,Middle-eastern,A few,Several,5,10.579999999999998,0.0428116812140415,q3
R_5EGcrd5cMRjaL5C,1,TheDarkKnightHM,darkknightbatman_27_137737_82.jpg,H,6,Male,Western (European),Several,Many,6,10.579999999999998,0.0428116812140415,q3
R_6QrRIiOCWaTKjau,0,TheDarkKnightHM,darkknightbatman_27_137737_82.jpg,H,6,Male,Middle-eastern,A few,A few,4,10.579999999999998,0.0428116812140415,q3
R_1I4tg41igW7rrmv,1,TheDarkKnightHM,darkknightbatman_27_137737_82.jpg,H,6,Female,Western (European),Several,Several,1,10.579999999999998,0.0428116812140415,q3
R_6U5ejgPabNlgAYz,1,TheDarkKnightHM,darkknightbatman_27_137737_82.jpg,H,6,Male,Western (European),Many,Many,5,10.579999999999998,0.0428116812140415,q3
R_4P7zVBck24VBe4z,0,TheDarkKnightHM,darkknightbatman_80_44117_66.jpg,H,6,Male,Western (European),Several,Many,2,14.34,0.0684344640946196,q4
R_25QWVz1HcuVkhr3,0,TheDarkKnightHM,darkknightbatman_80_44117_66.jpg,H,6,Female,Middle-eastern,A few,Several,5,14.34,0.0684344640946196,q4
R_5EGcrd5cMRjaL5C,1,TheDarkKnightHM,darkknightbatman_80_44117_66.jpg,H,6,Male,Western (European),Several,Many,7,14.34,0.0684344640946196,q4
R_6QrRIiOCWaTKjau,0,TheDarkKnightHM,darkknightbatman_80_44117_66.jpg,H,6,Male,Middle-eastern,A few,A few,5,14.34,0.0684344640946196,q4
R_1I4tg41igW7rrmv,1,TheDarkKnightHM,darkknightbatman_80_44117_66.jpg,H,6,Female,Western (European),Several,Several,2,14.34,0.0684344640946196,q4
R_6U5ejgPabNlgAYz,1,TheDarkKnightHM,darkknightbatman_80_44117_66.jpg,H,6,Male,Western (European),Many,Many,6,14.34,0.0684344640946196,q4
R_4P7zVBck24VBe4z,0,FastAndFuriousHM,fandf_43_40945_167.jpg,H,6,Male,Western (European),Several,Many,2,11.68,0.061753240902059,q3
R_25QWVz1HcuVkhr3,0,FastAndFuriousHM,fandf_43_40945_167.jpg,H,6,Female,Middle-eastern,A few,Several,2,11.68,0.061753240902059,q3
R_5EGcrd5cMRjaL5C,1,FastAndFuriousHM,fandf_43_40945_167.jpg,H,6,Male,Western (European),Several,Many,5,11.68,0.061753240902059,q3
R_6QrRIiOCWaTKjau,0,FastAndFuriousHM,fandf_43_40945_167.jpg,H,6,Male,Middle-eastern,A few,A few,2,11.68,0.061753240902059,q3
R_1I4tg41igW7rrmv,1,FastAndFuriousHM,fandf_43_40945_167.jpg,H,6,Female,Western (European),Several,Several,3,11.68,0.061753240902059,q3
R_6U5ejgPabNlgAYz,1,FastAndFuriousHM,fandf_43_40945_167.jpg,H,6,Male,Western (European),Many,Many,2,11.68,0.061753240902059,q3
R_4P7zVBck24VBe4z,0,MonsterInLawHM,monster_43_22826_0.jpg,H,6,Male,Western (European),Several,Many,3,9.87,0.053909780380043,q4
R_25QWVz1HcuVkhr3,0,MonsterInLawHM,monster_43_22826_0.jpg,H,6,Female,Middle-eastern,A few,Several,1,9.87,0.053909780380043,q4
R_5EGcrd5cMRjaL5C,1,MonsterInLawHM,monster_43_22826_0.jpg,H,6,Male,Western (European),Several,Many,5,9.87,0.053909780380043,q4
R_6QrRIiOCWaTKjau,0,MonsterInLawHM,monster_43_22826_0.jpg,H,6,Male,Middle-eastern,A few,A few,2,9.87,0.053909780380043,q4
R_1I4tg41igW7rrmv,1,MonsterInLawHM,monster_43_22826_0.jpg,H,6,Female,Western (European),Several,Several,3,9.87,0.053909780380043,q4
R_6U5ejgPabNlgAYz,1,MonsterInLawHM,monster_43_22826_0.jpg,H,6,Male,Western (European),Many,Many,3,9.87,0.053909780380043,q4
R_4P7zVBck24VBe4z,0,BrightStarAM,brightstar_67_39881_18.jpg,A,6,Male,Western (European),Several,Many,4,15.31,0.0807565350033094,q4
R_25QWVz1HcuVkhr3,0,BrightStarAM,brightstar_67_39881_18.jpg,A,6,Female,Middle-eastern,A few,Several,5,15.31,0.0807565350033094,q4
R_5EGcrd5cMRjaL5C,1,BrightStarAM,brightstar_67_39881_18.jpg,A,6,Male,Western (European),Several,Many,5,15.31,0.0807565350033094,q4
R_6QrRIiOCWaTKjau,0,BrightStarAM,brightstar_67_39881_18.jpg,A,6,Male,Middle-eastern,A few,A few,4,15.31,0.0807565350033094,q4
R_1I4tg41igW7rrmv,1,BrightStarAM,brightstar_67_39881_18.jpg,A,6,Female,Western (European),Several,Several,5,15.31,0.0807565350033094,q4
R_6U5ejgPabNlgAYz,1,BrightStarAM,brightstar_67_39881_18.jpg,A,6,Male,Western (European),Many,Many,3,15.31,0.0807565350033094,q4
R_4P7zVBck24VBe4z,0,CleanAM,clean_48_119787_76.jpg,A,6,Male,Western (European),Several,Many,3,11.67,0.0581279840664126,q4
R_25QWVz1HcuVkhr3,0,CleanAM,clean_48_119787_76.jpg,A,6,Female,Middle-eastern,A few,Several,2,11.67,0.0581279840664126,q4
R_5EGcrd5cMRjaL5C,1,CleanAM,clean_48_119787_76.jpg,A,6,Male,Western (European),Several,Many,4,11.67,0.0581279840664126,q4
R_6QrRIiOCWaTKjau,0,CleanAM,clean_48_119787_76.jpg,A,6,Male,Middle-eastern,A few,A few,2,11.67,0.0581279840664126,q4
R_1I4tg41igW7rrmv,1,CleanAM,clean_48_119787_76.jpg,A,6,Female,Western (European),Several,Several,4,11.67,0.0581279840664126,q4
R_6U5ejgPabNlgAYz,1,CleanAM,clean_48_119787_76.jpg,A,6,Male,Western (European),Many,Many,5,11.67,0.0581279840664126,q4
R_4P7zVBck24VBe4z,0,CertifiedCopyAM,copie_35_39243_155.jpg,A,6,Male,Western (European),Several,Many,5,9.01,0.0414618042113998,q3
R_25QWVz1HcuVkhr3,0,CertifiedCopyAM,copie_35_39243_155.jpg,A,6,Female,Middle-eastern,A few,Several,4,9.01,0.0414618042113998,q3
R_5EGcrd5cMRjaL5C,1,CertifiedCopyAM,copie_35_39243_155.jpg,A,6,Male,Western (European),Several,Many,6,9.01,0.0414618042113998,q3
R_6QrRIiOCWaTKjau,0,CertifiedCopyAM,copie_35_39243_155.jpg,A,6,Male,Middle-eastern,A few,A few,3,9.01,0.0414618042113998,q3
R_1I4tg41igW7rrmv,1,CertifiedCopyAM,copie_35_39243_155.jpg,A,6,Female,Western (European),Several,Several,4,9.01,0.0414618042113998,q3
R_6U5ejgPabNlgAYz,1,CertifiedCopyAM,copie_35_39243_155.jpg,A,6,Male,Western (European),Many,Many,5,9.01,0.0414618042113998,q3
R_4P7zVBck24VBe4z,0,MonsterInLawHM,monster_50_25562_85.jpg,H,6,Male,Western (European),Several,Many,2,10.54,0.0488881642803116,q4
R_25QWVz1HcuVkhr3,0,MonsterInLawHM,monster_50_25562_85.jpg,H,6,Female,Middle-eastern,A few,Several,1,10.54,0.0488881642803116,q4
R_5EGcrd5cMRjaL5C,1,MonsterInLawHM,monster_50_25562_85.jpg,H,6,Male,Western (European),Several,Many,3,10.54,0.0488881642803116,q4
R_6QrRIiOCWaTKjau,0,MonsterInLawHM,monster_50_25562_85.jpg,H,6,Male,Middle-eastern,A few,A few,2,10.54,0.0488881642803116,q4
R_1I4tg41igW7rrmv,1,MonsterInLawHM,monster_50_25562_85.jpg,H,6,Female,Western (European),Several,Several,3,10.54,0.0488881642803116,q4
R_6U5ejgPabNlgAYz,1,MonsterInLawHM,monster_50_25562_85.jpg,H,6,Male,Western (European),Many,Many,3,10.54,0.0488881642803116,q4
R_4P7zVBck24VBe4z,0,TheDarkKnightHM,darkknightbatman_57_43837_134.jpg,H,6,Male,Western (European),Several,Many,6,10.349999999999998,0.0524784172998809,q3
R_25QWVz1HcuVkhr3,0,TheDarkKnightHM,darkknightbatman_57_43837_134.jpg,H,6,Female,Middle-eastern,A few,Several,5,10.349999999999998,0.0524784172998809,q3
R_5EGcrd5cMRjaL5C,1,TheDarkKnightHM,darkknightbatman_57_43837_134.jpg,H,6,Male,Western (European),Several,Many,6,10.349999999999998,0.0524784172998809,q3
R_6QrRIiOCWaTKjau,0,TheDarkKnightHM,darkknightbatman_57_43837_134.jpg,H,6,Male,Middle-eastern,A few,A few,4,10.349999999999998,0.0524784172998809,q3
R_1I4tg41igW7rrmv,1,TheDarkKnightHM,darkknightbatman_57_43837_134.jpg,H,6,Female,Western (European),Several,Several,2,10.349999999999998,0.0524784172998809,q3
R_6U5ejgPabNlgAYz,1,TheDarkKnightHM,darkknightbatman_57_43837_134.jpg,H,6,Male,Western (European),Many,Many,6,10.349999999999998,0.0524784172998809,q3
R_4P7zVBck24VBe4z,0,FastAndFuriousHM,fandf_58_22881_54.jpg,H,6,Male,Western (European),Several,Many,3,10.36,0.0483925032613675,q3
R_25QWVz1HcuVkhr3,0,FastAndFuriousHM,fandf_58_22881_54.jpg,H,6,Female,Middle-eastern,A few,Several,1,10.36,0.0483925032613675,q3
R_5EGcrd5cMRjaL5C,1,FastAndFuriousHM,fandf_58_22881_54.jpg,H,6,Male,Western (European),Several,Many,4,10.36,0.0483925032613675,q3
R_6QrRIiOCWaTKjau,0,FastAndFuriousHM,fandf_58_22881_54.jpg,H,6,Male,Middle-eastern,A few,A few,3,10.36,0.0483925032613675,q3
R_1I4tg41igW7rrmv,1,FastAndFuriousHM,fandf_58_22881_54.jpg,H,6,Female,Western (European),Several,Several,6,10.36,0.0483925032613675,q3
R_6U5ejgPabNlgAYz,1,FastAndFuriousHM,fandf_58_22881_54.jpg,H,6,Male,Western (European),Many,Many,1,10.36,0.0483925032613675,q3
R_4P7zVBck24VBe4z,0,SpiderAM,spider_36_72546_85.jpg,A,6,Male,Western (European),Several,Many,3,9.66,0.0507412983842927,q3
